Order,Material,Type,MRP,PrS,Plnt,Order quantity,Unit,Bsc start,Basic fin.,System Status,Material description
810846,5010770,LA,100,,1000,"4,857.00",EA,01/10/2025,03/10/2025,,Clotrimazole Lozenges 10 mg 70 ct
810534,5010770,LA,100,,1000,"4,857.00",EA,14/10/2025,16/10/2025,,Clotrimazole Lozenges 10 mg 70 ct
811294,5010770,LA,100,,1000,"4,857.00",EA,27/10/2025,29/10/2025,,Clotrimazole Lozenges 10 mg 70 ct
747060,5010770,LA,100,,1000,"4,857.00",EA,04/11/2025,06/11/2025,,Clotrimazole Lozenges 10 mg 70 ct
797137,5010770,LA,100,,1000,"4,857.00",EA,18/11/2025,20/11/2025,,Clotrimazole Lozenges 10 mg 70 ct
797135,5010770,LA,100,,1000,"4,857.00",EA,04/12/2025,08/12/2025,,Clotrimazole Lozenges 10 mg 70 ct
818968,5010770,LA,100,,1000,"4,857.00",EA,11/12/2025,15/12/2025,,Clotrimazole Lozenges 10 mg 70 ct
807733,5010770,LA,100,,1000,"4,857.00",EA,29/12/2025,02/01/2026,,Clotrimazole Lozenges 10 mg 70 ct
755197,5010770,LA,100,,1000,"4,857.00",EA,14/01/2026,16/01/2026,,Clotrimazole Lozenges 10 mg 70 ct
807732,5010770,LA,100,,1000,"4,857.00",EA,21/01/2026,23/01/2026,,Clotrimazole Lozenges 10 mg 70 ct
802101,5012074,LA,100,,1000,"6,251.00",EA,03/03/2025,04/03/2025,,Actidose w/Sorbitol 25 g 120 mL Tube
818576,5012074,LA,100,,1000,"6,251.00",EA,16/06/2025,17/06/2025,,Actidose w/Sorbitol 25 g 120 mL Tube
816772,5012074,LA,100,,1000,"3,749.00",EA,14/11/2025,18/11/2025,,Actidose w/Sorbitol 25 g 120 mL Tube
766641,5012076,LA,100,,1000,"3,067.00",EA,03/03/2025,04/03/2025,,Actidose w/Sorbitol 50 g 240 mL Tube
824941,5012076,LA,100,,1000,"3,067.00",EA,16/06/2025,17/06/2025,,Actidose w/Sorbitol 50 g 240 mL Tube
826304,5012076,LA,100,,1000,613,EA,16/07/2025,18/07/2025,,Actidose w/Sorbitol 50 g 240 mL Tube
818578,5012076,LA,100,,1000,"3,680.00",EA,15/01/2026,19/01/2026,,Actidose w/Sorbitol 50 g 240 mL Tube
802006,5012125,LA,100,,1000,"3,050.00",EA,24/02/2025,25/02/2025,,Actidose-Aqua 15 g 72 mL Tube
782359,5012174,LA,100,,1000,"10,318.00",EA,24/02/2025,25/02/2025,,Actidose-Aqua 25 g 120 mL Tube
805812,5012174,LA,100,,1000,"12,139.00",EA,26/02/2025,27/02/2025,,Actidose-Aqua 25 g 120 mL Tube
818560,5012174,LA,100,,1000,"12,139.00",EA,05/05/2025,06/05/2025,,Actidose-Aqua 25 g 120 mL Tube
822814,5012174,LA,100,,1000,"12,139.00",EA,18/06/2025,20/06/2025,,Actidose-Aqua 25 g 120 mL Tube
815431,5012174,LA,100,,1000,"12,139.00",EA,25/09/2025,29/09/2025,,Actidose-Aqua 25 g 120 mL Tube
809635,5012174,LA,100,,1000,"12,139.00",EA,19/12/2025,23/12/2025,,Actidose-Aqua 25 g 120 mL Tube
50264,5012176,PI01,100,,1000,"6,182.00",EA,27/01/2025,28/01/2025,TECO PRT  CNF  DLV  PRC  BASC BCRQ MACM*,Actidose-Aqua 50 g 240 mL Tube
50519,5012176,PI01,100,,1000,"6,182.00",EA,27/01/2025,28/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Actidose-Aqua 50 g 240 mL Tube
50266,5012176,PI01,100,,1000,"6,182.00",EA,29/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Actidose-Aqua 50 g 240 mL Tube
818561,5012176,LA,100,,1000,"6,182.00",EA,23/05/2025,27/05/2025,,Actidose-Aqua 50 g 240 mL Tube
825713,5012176,LA,100,,1000,"6,182.00",EA,27/05/2025,28/05/2025,,Actidose-Aqua 50 g 240 mL Tube
826393,5012176,LA,100,,1000,"6,182.00",EA,23/07/2025,25/07/2025,,Actidose-Aqua 50 g 240 mL Tube
826394,5012176,LA,100,,1000,"6,182.00",EA,18/09/2025,22/09/2025,,Actidose-Aqua 50 g 240 mL Tube
816717,5012176,LA,100,,1000,"6,182.00",EA,14/11/2025,18/11/2025,,Actidose-Aqua 50 g 240 mL Tube
814990,5012176,LA,100,,1000,"6,182.00",EA,15/01/2026,19/01/2026,,Actidose-Aqua 50 g 240 mL Tube
799213,5014560,LA,100,,1000,"16,654.00",EA,10/03/2025,11/03/2025,,Trospium Chloride Tablets 20 mg 60 ct
800842,5014560,LA,100,,1000,"16,654.00",EA,10/03/2025,11/03/2025,,Trospium Chloride Tablets 20 mg 60 ct
817625,5014560,LA,100,,1000,"16,654.00",EA,10/03/2025,11/03/2025,,Trospium Chloride Tablets 20 mg 60 ct
811207,5014601,LA,100,,1000,"1,500.00",EA,18/06/2025,20/06/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746943,5014601,LA,100,,1000,"1,500.00",EA,02/07/2025,07/07/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
790853,5014601,LA,100,,1000,"1,500.00",EA,10/07/2025,14/07/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
811206,5014601,LA,100,,1000,"1,500.00",EA,24/07/2025,28/07/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746949,5014601,LA,100,,1000,"1,500.00",EA,06/08/2025,08/08/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
790852,5014601,LA,100,,1000,"1,500.00",EA,27/08/2025,29/08/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746957,5014601,LA,100,,1000,"1,500.00",EA,11/09/2025,15/09/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746961,5014601,LA,100,,1000,"1,500.00",EA,25/09/2025,29/09/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746962,5014601,LA,100,,1000,"1,500.00",EA,09/10/2025,13/10/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746964,5014601,LA,100,,1000,"1,500.00",EA,16/10/2025,20/10/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746966,5014601,LA,100,,1000,"1,500.00",EA,28/10/2025,30/10/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746953,5014601,LA,100,,1000,"1,500.00",EA,11/11/2025,13/11/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
746973,5014601,LA,100,,1000,"1,500.00",EA,26/11/2025,02/12/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
819261,5014601,LA,100,,1000,"1,500.00",EA,12/12/2025,16/12/2025,,Pentosan Polysulfate Na Caps 100mg 100ct
819262,5014601,LA,100,,1000,"1,500.00",EA,30/12/2025,05/01/2026,,Pentosan Polysulfate Na Caps 100mg 100ct
819263,5014601,LA,100,,1000,"1,500.00",EA,15/01/2026,19/01/2026,,Pentosan Polysulfate Na Caps 100mg 100ct
819264,5014601,LA,100,,1000,"1,500.00",EA,29/01/2026,02/02/2026,,Pentosan Polysulfate Na Caps 100mg 100ct
802501,5015004,LA,100,,1000,"1,430.00",EA,14/04/2025,16/04/2025,,Midazolam HCl Syrup 2 mg/mL 118 mL CIV
804437,5015004,LA,100,,1000,"1,430.00",EA,14/04/2025,16/04/2025,,Midazolam HCl Syrup 2 mg/mL 118 mL CIV
830712,5015004,LA,100,,1000,"1,430.00",EA,09/09/2025,11/09/2025,,Midazolam HCl Syrup 2 mg/mL 118 mL CIV
830713,5015004,LA,100,,1000,"1,430.00",EA,03/12/2025,05/12/2025,,Midazolam HCl Syrup 2 mg/mL 118 mL CIV
792054,5027511,LA,100,,1000,"9,250.00",EA,14/04/2025,15/04/2025,,Potassium Chloride ER Tablet 750mg 100UD
819285,5027511,LA,100,,1000,"9,250.00",EA,23/06/2025,25/06/2025,,Potassium Chloride ER Tablet 750mg 100UD
50346,5029201,PI01,100,,1000,"6,340.00",EA,20/01/2025,21/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,Amiloride HCl Tablets 5 mg 100 ct
50349,5029201,PI01,100,,1000,"6,340.00",EA,21/01/2025,22/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50460,5029201,PI01,100,,1000,"6,340.00",EA,22/01/2025,22/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50463,5029201,PI01,100,,1000,"6,340.00",EA,23/01/2025,23/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50513,5029201,PI01,100,,1000,"6,340.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50514,5029201,PI01,100,,1000,"6,340.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50515,5029201,PI01,100,,1000,"6,340.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
50516,5029201,PI01,100,,1000,"6,340.00",EA,03/02/2025,03/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Amiloride HCl Tablets 5 mg 100 ct
747135,5029201,LA,100,,1000,"6,340.00",EA,24/03/2025,25/03/2025,,Amiloride HCl Tablets 5 mg 100 ct
747139,5029201,LA,100,,1000,"6,340.00",EA,24/03/2025,25/03/2025,,Amiloride HCl Tablets 5 mg 100 ct
782308,5029201,LA,100,,1000,"6,340.00",EA,24/03/2025,25/03/2025,,Amiloride HCl Tablets 5 mg 100 ct
782970,5029201,LA,100,,1000,"6,340.00",EA,24/03/2025,25/03/2025,,Amiloride HCl Tablets 5 mg 100 ct
783087,5029201,LA,100,,1000,"6,340.00",EA,05/05/2025,06/05/2025,,Amiloride HCl Tablets 5 mg 100 ct
783651,5029201,LA,100,,1000,"6,340.00",EA,05/05/2025,06/05/2025,,Amiloride HCl Tablets 5 mg 100 ct
810064,5029201,LA,100,,1000,"6,340.00",EA,05/05/2025,06/05/2025,,Amiloride HCl Tablets 5 mg 100 ct
810513,5029201,LA,100,,1000,"6,340.00",EA,05/05/2025,06/05/2025,,Amiloride HCl Tablets 5 mg 100 ct
831865,5029201,LA,100,,1000,"6,340.00",EA,16/06/2025,18/06/2025,,Amiloride HCl Tablets 5 mg 100 ct
831866,5029201,LA,100,,1000,"6,340.00",EA,30/06/2025,02/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
831867,5029201,LA,100,,1000,"6,340.00",EA,10/07/2025,14/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
816773,5029201,LA,100,,1000,"6,340.00",EA,14/07/2025,15/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
816774,5029201,LA,100,,1000,"6,340.00",EA,14/07/2025,15/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
825222,5029201,LA,100,,1000,"6,340.00",EA,14/07/2025,15/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
825223,5029201,LA,100,,1000,"6,340.00",EA,14/07/2025,15/07/2025,,Amiloride HCl Tablets 5 mg 100 ct
831868,5029201,LA,100,,1000,"6,340.00",EA,16/09/2025,18/09/2025,,Amiloride HCl Tablets 5 mg 100 ct
831869,5029201,LA,100,,1000,"6,340.00",EA,30/09/2025,02/10/2025,,Amiloride HCl Tablets 5 mg 100 ct
831870,5029201,LA,100,,1000,"6,340.00",EA,08/10/2025,10/10/2025,,Amiloride HCl Tablets 5 mg 100 ct
831871,5029201,LA,100,,1000,"6,340.00",EA,24/10/2025,28/10/2025,,Amiloride HCl Tablets 5 mg 100 ct
831872,5029201,LA,100,,1000,"6,340.00",EA,31/10/2025,04/11/2025,,Amiloride HCl Tablets 5 mg 100 ct
831873,5029201,LA,100,,1000,"6,340.00",EA,17/11/2025,19/11/2025,,Amiloride HCl Tablets 5 mg 100 ct
831874,5029201,LA,100,,1000,"6,340.00",EA,03/12/2025,05/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
793179,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
800938,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
800939,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
800941,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
802503,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
802504,5029201,LA,100,,1000,"6,340.00",EA,16/12/2025,18/12/2025,,Amiloride HCl Tablets 5 mg 100 ct
798200,5029301,LA,100,,1000,"1,600.00",EA,27/05/2025,29/05/2025,,Hydromorphone HCl ER Tabs 8 mg 100ct CII
830678,5029301,LA,100,,1000,"1,600.00",EA,30/10/2025,04/11/2025,,Hydromorphone HCl ER Tabs 8 mg 100ct CII
819199,5029401,LA,100,,1000,"1,600.00",EA,27/05/2025,29/05/2025,,Hydromorphone HCl ER Tabs 12mg 100ct CII
819200,5029501,LA,100,,1000,"1,600.00",EA,02/06/2025,04/06/2025,,Hydromorphone HCl ER Tabs 16mg 100ct CII
822901,5029701,LA,100,,1000,"1,600.00",EA,02/06/2025,05/06/2025,,Hydromorphone HCl ER Tabs 32mg 100ct CII
816776,5030216,LA,100,,1000,"15,609.00",EA,24/03/2025,25/03/2025,,ORA-SWEET SF 473ML (DYE FREE)
817641,5030216,LA,100,,1000,"15,609.00",EA,24/03/2025,25/03/2025,,ORA-SWEET SF 473ML (DYE FREE)
825542,5030216,LA,100,,1000,"6,634.00",EA,30/09/2025,02/10/2025,,ORA-SWEET SF 473ML (DYE FREE)
50208,5030216,PI01,100,,1000,"15,609.00",EA,13/11/2025,14/11/2025,CLSD PRT  CNF  DLV  PRC  BASC BCRQ MACM*,ORA-SWEET SF 473ML (DYE FREE)
811311,5030216,LA,100,,1000,"6,634.00",EA,24/11/2025,26/11/2025,,ORA-SWEET SF 473ML (DYE FREE)
822609,5030216,LA,100,,1000,"6,634.00",EA,20/01/2026,22/01/2026,,ORA-SWEET SF 473ML (DYE FREE)
802804,5030316,LA,100,,1000,"15,695.00",EA,17/03/2025,18/03/2025,,ORA-PLUS 473ML
802805,5030316,LA,100,,1000,"15,695.00",EA,17/03/2025,18/03/2025,,ORA-PLUS 473ML
802806,5030316,LA,100,,1000,"15,695.00",EA,17/03/2025,18/03/2025,,ORA-PLUS 473ML
830530,5030316,LA,100,,1000,"15,695.00",EA,30/06/2025,02/07/2025,,ORA-PLUS 473ML
830531,5030316,LA,100,,1000,"15,695.00",EA,18/08/2025,20/08/2025,,ORA-PLUS 473ML
830532,5030316,LA,100,,1000,"15,695.00",EA,30/09/2025,02/10/2025,,ORA-PLUS 473ML
830533,5030316,LA,100,,1000,"15,695.00",EA,12/11/2025,14/11/2025,,ORA-PLUS 473ML
830534,5030316,LA,100,,1000,"15,695.00",EA,26/12/2025,30/12/2025,,ORA-PLUS 473ML
831900,5030416,LA,100,,1000,"14,800.00",EA,09/09/2025,11/09/2025,,ORA-SWEET 473ML (DYE FREE)
831901,5030416,LA,100,,1000,"14,800.00",EA,10/12/2025,12/12/2025,,ORA-SWEET 473ML (DYE FREE)
800105,5031116,LA,100,,1000,"6,159.00",EA,17/02/2025,18/02/2025,,ORA-BLEND 473ML (DYE FREE)
800106,5031116,LA,100,,1000,"6,159.00",EA,17/02/2025,18/02/2025,,ORA-BLEND 473ML (DYE FREE)
801548,5031116,LA,100,,1000,"6,159.00",EA,17/03/2025,18/03/2025,,ORA-BLEND 473ML (DYE FREE)
802509,5031116,LA,100,,1000,"6,159.00",EA,17/03/2025,18/03/2025,,ORA-BLEND 473ML (DYE FREE)
820845,5031116,LA,100,,1000,"6,159.00",EA,28/04/2025,29/04/2025,,ORA-BLEND 473ML (DYE FREE)
820885,5031116,LA,100,,1000,"6,159.00",EA,28/04/2025,29/04/2025,,ORA-BLEND 473ML (DYE FREE)
831932,5031116,LA,100,,1000,"6,159.00",EA,18/08/2025,20/08/2025,,ORA-BLEND 473ML (DYE FREE)
831933,5031116,LA,100,,1000,"6,159.00",EA,23/09/2025,25/09/2025,,ORA-BLEND 473ML (DYE FREE)
831934,5031116,LA,100,,1000,"6,159.00",EA,17/10/2025,21/10/2025,,ORA-BLEND 473ML (DYE FREE)
831935,5031116,LA,100,,1000,"6,159.00",EA,17/11/2025,19/11/2025,,ORA-BLEND 473ML (DYE FREE)
831936,5031116,LA,100,,1000,"6,159.00",EA,17/12/2025,19/12/2025,,ORA-BLEND 473ML (DYE FREE)
831937,5031116,LA,100,,1000,"6,159.00",EA,20/01/2026,22/01/2026,,ORA-BLEND 473ML (DYE FREE)
822581,5031147,LA,100,,1000,"6,159.00",EA,17/02/2025,18/02/2025,,Ora-Blend 473 mL (Medisca)
822582,5031147,LA,100,,1000,"6,159.00",EA,17/02/2025,18/02/2025,,Ora-Blend 473 mL (Medisca)
822583,5031147,LA,100,,1000,"6,159.00",EA,17/03/2025,17/03/2025,,Ora-Blend 473 mL (Medisca)
822584,5031147,LA,100,,1000,"6,159.00",EA,17/03/2025,17/03/2025,,Ora-Blend 473 mL (Medisca)
822585,5031147,LA,100,,1000,"6,159.00",EA,28/04/2025,28/04/2025,,Ora-Blend 473 mL (Medisca)
822586,5031147,LA,100,,1000,"6,159.00",EA,28/04/2025,28/04/2025,,Ora-Blend 473 mL (Medisca)
831950,5031216,LA,100,,1000,"15,500.00",EA,23/09/2025,25/09/2025,,ORA-BLEND SF 473ML (DYE FREE)
831951,5031216,LA,100,,1000,"15,600.00",EA,27/01/2026,29/01/2026,,ORA-BLEND SF 473ML (DYE FREE)
802817,5050801,LA,100,,1000,"40,000.00",EA,28/04/2025,29/04/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
804463,5050801,LA,100,,1000,"40,000.00",EA,28/04/2025,29/04/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
801009,5050801,LA,100,,1000,"40,000.00",EA,23/06/2025,24/06/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
815871,5050801,LA,100,,1000,"40,000.00",EA,23/06/2025,24/06/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831974,5050801,LA,100,,1000,"40,000.00",EA,17/07/2025,22/07/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831975,5050801,LA,100,,1000,"40,000.00",EA,13/08/2025,18/08/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831976,5050801,LA,100,,1000,"40,000.00",EA,11/09/2025,16/09/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831977,5050801,LA,100,,1000,"40,000.00",EA,16/10/2025,21/10/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831978,5050801,LA,100,,1000,"40,000.00",EA,11/11/2025,14/11/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831979,5050801,LA,100,,1000,"40,000.00",EA,12/12/2025,17/12/2025,,Ferrous Gluconate Tab USP 324 mg 100 ct
831980,5050801,LA,100,,1000,"40,000.00",EA,22/01/2026,27/01/2026,,Ferrous Gluconate Tab USP 324 mg 100 ct
804465,5050810,LA,100,,1000,"4,000.00",EA,28/04/2025,30/04/2025,,Ferrous Gluconate Tab USP 324 mg 1000 ct
830512,5050810,LA,100,,1000,"4,000.00",EA,25/07/2025,29/07/2025,,Ferrous Gluconate Tab USP 324 mg 1000 ct
830513,5050810,LA,100,,1000,"4,000.00",EA,24/10/2025,28/10/2025,,Ferrous Gluconate Tab USP 324 mg 1000 ct
830514,5050810,LA,100,,1000,"4,000.00",EA,16/01/2026,20/01/2026,,Ferrous Gluconate Tab USP 324 mg 1000 ct
767403,5060115,LA,100,,1000,"2,567.00",EA,17/03/2025,18/03/2025,,25% Podophyllin In Benzoin Tincture 15mL
820909,5060115,LA,100,,1000,"2,567.00",EA,28/07/2025,30/07/2025,,25% Podophyllin In Benzoin Tincture 15mL
767459,5060801,LA,100,,1000,"50,000.00",EA,24/02/2025,25/02/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
800858,5060801,LA,100,,1000,"50,000.00",EA,24/02/2025,25/02/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
815031,5060801,LA,100,,1000,"50,000.00",EA,16/06/2025,17/06/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
818572,5060801,LA,100,,1000,"50,000.00",EA,16/06/2025,17/06/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
825711,5060801,LA,100,,1000,"50,000.00",EA,28/08/2025,03/09/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
804467,5060801,LA,100,,1000,"50,000.00",EA,24/10/2025,29/10/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
808811,5060801,LA,100,,1000,"50,000.00",EA,03/12/2025,08/12/2025,,Ferrous Sulfate Tab EC 324 mg 100 ct
815807,5060801,LA,100,,1000,"50,000.00",EA,30/01/2026,04/02/2026,,Ferrous Sulfate Tab EC 324 mg 100 ct
818573,5060810,LA,100,,1000,"5,000.00",EA,16/06/2025,17/06/2025,,Ferrous Sulfate Tab EC 324 mg 1000 ct
825712,5060810,LA,100,,1000,"5,000.00",EA,23/12/2025,29/12/2025,,Ferrous Sulfate Tab EC 324 mg 1000 ct
50243,5061105,PI01,100,,1000,"14,754.00",EA,13/01/2025,14/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Podofilox Soln 0.5% 3.5 mL
767800,5061105,LA,100,,1000,"14,754.00",EA,03/03/2025,05/03/2025,,Podofilox Soln 0.5% 3.5 mL
804472,5061105,LA,100,,1000,"14,754.00",EA,05/05/2025,07/05/2025,,Podofilox Soln 0.5% 3.5 mL
818574,5061105,LA,100,,1000,"14,754.00",EA,07/07/2025,09/07/2025,,Podofilox Soln 0.5% 3.5 mL
832001,5061105,LA,100,,1000,"14,754.00",EA,29/09/2025,02/10/2025,,Podofilox Soln 0.5% 3.5 mL
832002,5061105,LA,100,,1000,"14,754.00",EA,21/11/2025,26/11/2025,,Podofilox Soln 0.5% 3.5 mL
788958,5062105,LA,100,,1000,"14,125.00",EA,24/03/2025,25/03/2025,,Podofilox Gel 0.5% 3.5 g
817697,5062105,LA,100,,1000,"14,125.00",EA,16/06/2025,17/06/2025,,Podofilox Gel 0.5% 3.5 g
50200,5062626,PI01,100,,1000,"60,870.00",EA,27/01/2025,28/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826294,5062626,LA,100,,1000,"60,870.00",EA,03/03/2025,06/03/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826295,5062626,LA,100,,1000,"60,870.00",EA,10/03/2025,13/03/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826296,5062626,LA,100,,1000,"60,870.00",EA,17/03/2025,20/03/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
810993,5062626,LA,100,,1000,"60,870.00",EA,31/03/2025,31/03/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
810994,5062626,LA,100,,1000,"60,870.00",EA,31/03/2025,01/04/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826297,5062626,LA,100,,1000,"60,870.00",EA,28/04/2025,01/05/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826298,5062626,LA,100,,1000,"60,870.00",EA,05/05/2025,08/05/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826299,5062626,LA,100,,1000,"60,870.00",EA,23/06/2025,26/06/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826300,5062626,LA,100,,1000,"60,870.00",EA,30/06/2025,03/07/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
826301,5062626,LA,100,,1000,"60,870.00",EA,07/07/2025,10/07/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830137,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830138,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830139,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830140,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830141,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830142,5062626,LA,100,,1000,"60,870.00",EA,26/08/2025,28/08/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830143,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830144,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830145,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830146,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830147,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830148,5062626,LA,100,,1000,"60,870.00",EA,28/10/2025,30/10/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830149,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830150,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830151,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830152,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830153,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
830154,5062626,LA,100,,1000,"60,870.00",EA,21/11/2025,25/11/2025,,Cetirizine HCl Oral Soln 1 mg/mL 120 mL
822451,5071708,LA,100,,1000,"18,180.00",EA,24/03/2025,31/03/2025,,RX TERCONAZOLE 80MG SUPPOS 3'S
822452,5071708,LA,100,,1000,"17,271.00",EA,21/04/2025,25/04/2025,,RX TERCONAZOLE 80MG SUPPOS 3'S
822448,5075830,LA,300,,1000,"26,666.00",EA,27/05/2025,03/06/2025,,RX PROMETHAZINE HCL 12.5MG SUPPOS 12'S
827567,5075830,LA,300,,1000,"26,666.00",EA,15/12/2025,22/12/2025,,RX PROMETHAZINE HCL 12.5MG SUPPOS 12'S
822449,5075930,LA,100,,1000,"26,666.00",EA,02/06/2025,09/06/2025,,RX PROMETHAZINE HCL 25MG SUPPOS 12'S
822450,5075930,LA,100,,1000,"26,666.00",EA,02/06/2025,09/06/2025,,RX PROMETHAZINE HCL 25MG SUPPOS 12'S
831361,5075930,LA,100,,1000,"26,666.00",EA,17/10/2025,24/10/2025,,RX PROMETHAZINE HCL 25MG SUPPOS 12'S
831362,5075930,LA,100,,1000,"26,666.00",EA,23/01/2026,30/01/2026,,RX PROMETHAZINE HCL 25MG SUPPOS 12'S
